DATE,QUANTITIES_Kgs,VALUE,PFco_Code,Total_values
16-Sep-23,18.28,5250,404,95970
28-Sep-23,53.7,14850,404,797445
30-Sep-23,107.4,28800,404,3093120
05-Sep-23,50.5,14850,404,749925
13-Sep-23,51.5,14400,404,741600
15-Sep-23,55.84,14400,404,804096
18-Oct-23,53.04,14850,404,787644
27-Oct-23,33.85,9900,404,335115
10-Oct-23,55.4,14850,404,822690
18-Oct-23,52,16650,404,865800
07-Oct-23,52,14850,404,772200
05-Oct-23,53.1,14850,404,788535
26-Oct-23,53.1,14850,404,788535
02-Nov-23,56.65,14850,404,841252.5
18-Nov-23,7.46,2100,404,15666
16-Nov-23,14.38,4200,404,60396
24-Nov-23,53,14850,404,787050
27-Nov-23,52.6,14400,404,757440
29-Dec-23,28.85,8400,404,242340
22-Dec-23,105.1,27000,404,2837700
16-Dec-23,52.3,14850,404,776655
30-Dec-23,51.8,14850,404,769230
25-Jan-24,52.6,15300,404,804780
03-Jan-24,104.8,29700,404,3112560
22-Jan-24,52,16200,404,842400
20-Jan-24,106.6,28800,404,3070080
23-Jan-24,51.7,14850,404,767745
05-Feb-24,53.9,15750,404,848925
06-Feb-24,103.9,29700,404,3085830
02-Feb-24,106.2,28800,404,3058560
04-Mar-24,70.3,21000,404,1476300
05-Mar-24,54.3,14850,404,806355
08-Mar-24,53.2,14850,404,790020
28-Mar-24,53.7,14850,404,797445
07-Mar-24,54.1,14850,404,803385
30-Mar-24,110.7,28800,404,3188160
23-Apr-24,53.6,14850,404,795960
30-Apr-24,0.6,200,404,120
20-Apr-24,145.2,36000,404,5227200
25-Apr-24,268.4,81000,404,21740400
06-Apr-24,35.9,9900,404,355410
27-Apr-24,53.8,14850,404,798930
08-May-24,53.8,14850,404,798930
22-May-24,53.1,14850,404,788535
29-May-24,7.1,2400,404,17040
21-May-24,51.2,15300,404,783360
28-May-24,52.1,14850,404,773685
05-Jun-24,101.3,29700,404,3008610
27-Jun-24,51.7,14850,404,767745
15-Jun-24,51.8,14850,404,769230
04-Jul-24,54.2,14850,404,804870
16-Jul-24,53.5,14850,404,794475
26-Jul-24,107.7,29700,404,3198690
11-Jul-24,51.4,14850,404,763290
16-Nov-21,28.7,7920,405,227304
30-Dec-21,52.64,14850,405,781704
12-Mar-22,3.6,1200,405,4320
21-Jun-22,7.06,2100,405,14826
09-Sep-22,17.8,5100,405,90780
30-Jan-23,52.74,14850,405,783189
16-Jan-21,1763.06,460800,403,812418048
23-Jan-21,1929.48,499200,403,963196416
28-Jan-21,17.9,4800,403,85920
23-Jan-21,36.46,9600,403,350016
27-Jan-21,17.82,4800,403,85536
08-Mar-21,56.45,15750,403,889087.5
23-Apr-21,18.31,4800,403,87888
06-May-21,109.02,31500,403,3434130
06-Jul-21,55.72,14850,403,827442
06-Jul-21,53.04,14850,403,787644
26-Oct-21,7.2,3290,403,23688
02-Nov-21,718.36,231660,403,166415277.6
13-Feb-23,1093.92,315000,403,344584800
18-Oct-23,54.22,14850,403,805167
19-Oct-23,109.33,29700,403,3247101
27-Oct-23,128.58,34650,403,4455297
15-Nov-23,3.6,1140,403,4104
28-Dec-23,3.6,1200,403,4320
25-Apr-24,277.29,81000,403,22460490
04-Jul-24,53.6,14850,403,795960
20-Feb-21,113.62,30720,406,3490406.4
10-Feb-21,56.7,15600,406,884520
17-Feb-21,56.36,15600,406,879216
08-Mar-21,56.74,15840,406,898761.6
29-Mar-21,55.76,15840,406,883238.4
03-Apr-21,111.82,30720,406,3435110.4
02-Apr-21,114,31680,406,3611520
12-Apr-21,57.17,15840,406,905572.8
27-Apr-21,57.3,15840,406,907632
02-Jul-21,6.7,2100,406,14070
03-Jul-21,52.76,15840,406,835718.4
12-Jul-21,53.06,15840,406,840470.4
26-Jul-21,53.73,15840,406,851083.2
02-Aug-21,53.7,15840,406,850608
24-Aug-21,33.3,9900,406,329670
04-Sep-21,32.98,9900,406,326502
11-Sep-21,51.46,15840,406,815126.4
11-Sep-21,108.11,29700,406,3210867
04-Oct-21,54,15840,406,855360
06-Dec-21,52.98,15840,406,839203.2
24-Dec-21,54.05,15840,406,856152
19-Jan-22,67.02,19800,406,1326996
22-Mar-22,56.15,15840,406,889416
01-Mar-22,21.5,6030,406,129645
04-Mar-22,52.48,15840,406,831283.2
18-Apr-22,112.22,31680,406,3555129.6
10-May-22,21.4,6210,406,132894
08-Jun-22,53.7,15840,406,850608
11-Jul-22,56.4,15840,406,893376
07-Jul-22,55.8,15840,406,883872
23-Aug-22,55.48,15840,406,878803.2
12-Aug-22,34.4,9900,406,340560
22-Aug-22,34.93,9900,406,345807
20-Sep-22,54.4,15840,406,861696
21-Nov-22,55.4,15840,406,877536
29-Nov-22,56.4,15840,406,893376
16-Nov-22,14.28,4200,406,59976
25-Nov-22,56.6,15840,406,896544
19-Jan-23,56.3,15840,406,891792
03-Jan-23,54.4,15840,406,861696
24-Jan-23,55.4,15840,406,877536
24-Mar-23,55.8,15840,406,883872
28-Mar-23,55.92,15840,406,885772.8
04-May-23,52.7,15840,406,834768
04-May-23,51.7,15840,406,818928
03-Jun-23,59,16800,406,991200
17-Jun-23,55.2,15840,406,874368
12-Jul-23,50.6,15840,406,801504
29-Jul-23,50.5,15840,406,799920
26-Aug-23,54.9,15840,406,869616
25-Aug-23,31.3,9900,406,309870
05-Oct-23,31.93,9900,406,316107
02-Nov-23,58.5,15840,406,926640
18-Nov-23,13.66,4200,406,57372
24-Nov-23,57.14,15840,406,905097.6
30-Dec-23,55.7,15840,406,882288
07-Feb-24,57.3,15840,406,907632
23-Apr-24,55.2,15840,406,874368
22-May-24,52.9,15840,406,837936
15-Jun-24,54.7,15840,406,866448
16-Jul-24,55.4,15840,406,877536
26-Jul-24,56.8,15840,406,899712
04-Jul-24,69.9,19800,406,1384020
11-Jul-24,108.7,31680,406,3443616
14-Aug-23,72.2,21600,403,1559520
11-Jan-21,21,5760,418,120960
20-Jan-21,35,9600,418,336000
26-Feb-21,70,24000,418,1680000
13-Mar-21,34.2,10200,418,348840
21-Apr-21,33.81,10200,418,344862
27-Apr-21,51.75,14850,418,768487.5
24-Jun-21,34.23,10500,418,359415
09-Jul-21,52.47,15300,418,802791
02-Aug-21,6.9,2400,418,16560
23-Sep-21,20.7,6120,418,126684
11-Dec-21,50.7,15300,418,775710
